order_id,customer_id,product_id,order_timestamp,order_total,quantity,payment_method,shipping_method,shipping_street,shipping_city,shipping_state,shipping_zip_code,shipping_country,order_status,discount_amount,tax_amount
993f43b5-8b17-451e-bf11-dd61f24c7474,a393d432-0ba6-4d79-af16-c754d90b5e44,939c3ad3-6da0-45a3-8918-68eb7bc8a925,2025-09-03T16:57:04,936.8,3,UPI,Standard Ground,37134 Newton Turnpike,"Lake Daniel,",TX,02058,USA,Processing,154.18,69.39
5f01ae92-390f-4ed1-b3bf-145d44789102,a72cfa01-d46c-4b72-a786-367ffc58c53f,3fa4dd7e-7803-4deb-9bd4-2fc0db46ff3e,2025-08-12T02:36:36,26.03,4,UPI,One‑Day,6018 Tracey Harbor Apt. 544,"Torresfort,",IA,31711,USA,Processing,8.82,1.93
84b1e722-1d96-48d8-bf64-f03de974ae30,8e9821a2-65d8-406a-9f12-ab5c53d55482,44c74551-729b-483a-b24f-e01892822430,2025-07-03T07:40:28,70.41,2,Credit Card,One‑Day,16852 Copeland Club Suite 504,"Port Annafort,",AK,11328,USA,Shipped,9.71,5.22
f2426fc5-658f-4a75-8cb4-5fb8815d1364,9b39534e-e0f6-4ae6-bdb2-dc52349af9cf,2c025f91-e448-4d0e-a296-4f1e9b08d505,2025-05-26T06:34:40,2096.45,5,Debit Card,Expedited,90550 Webb Ports Apt. 818,"Sergioberg,",MS,52696,USA,Shipped,119.69,155.29
c31b7f00-16ca-4a17-b38d-eb87cc8f284b,aaf12808-f5c4-4e8c-a66c-7f751f6bc45f,efc1cfaf-75d9-4e42-9e24-dc76d2599dbb,2025-08-04T19:02:40,649.37,5,Credit Card,Two‑Day,119 Hensley Camp Suite 278,"New Tiffanyton,",MO,66338,USA,Returned,179.53,48.1
b55c92fc-b0ac-4070-9316-a07f00975552,d9ef9f80-84e3-4389-b6d5-20f0d54e933a,e454db2d-c1b5-468d-b160-3f7f58129d09,2025-06-04T12:45:51,592.51,2,Debit Card,One‑Day,223 Stephanie Ferry,"Peterfort,",DC,45880,USA,Processing,26.68,43.89
e87feb8e-2e0d-4e66-811f-10b7dce82eb0,e5592193-ad1d-4cf5-99ea-4ed0c8cbc17a,03099cca-26ab-4251-b8f1-209a4f3c9adf,2025-08-13T10:51:07,631.89,2,UPI,One‑Day,71413 Moody Parks Suite 323,"Debrabury,",UT,64736,USA,Shipped,28.94,46.81
a99a568b-dc03-47c7-ba3f-b27b0ce7f369,22cd1168-910b-4f23-bf12-6ca5544c1d53,cb2895c9-d8cf-4e23-b591-be59a9c03038,2025-10-18T10:18:03,865.45,2,PayPal,Two‑Day,79374 Mike Pass,"Jonesport,",FL,45377,USA,Processing,132.18,64.11
95c0abac-75d8-4562-b5fa-a0f97d127ea6,38f787f4-2622-41d9-b42e-4d925925fb80,197bc7ac-a078-42e2-b8be-b96285442cb3,2025-09-26T20:53:36,492.87,3,PayPal,One‑Day,558 Snyder Union,"South Kenneth,",WY,24373,USA,Shipped,54.21,36.51
5f7a0611-300e-4ba6-9403-298279b5634d,0b5a9b5a-ad28-470e-83d3-508ff20eda5a,67ae73db-4298-41d9-9e53-1e472d9946c8,2025-05-06T06:22:50,945.59,4,UPI,Standard Ground,92135 Curtis Roads,"East Dianaton,",CT,04352,USA,Delivered,259.77,70.04
088b9823-e806-49e4-ab8d-7660db29818b,3fd03ba7-c90c-4696-bbed-b4ba8ec6780d,e2f0a58c-525e-4af1-80aa-fc7a8612ae8a,2025-08-01T21:12:18,1007.77,3,PayPal,Standard Ground,Unit 4841 Box 2322,DPO,AE,30404,USA,Processing,40.89,74.65
6c9bb4d3-1c92-4c45-bcc8-b96bf32a2659,8dcbf084-bd98-4e2d-b242-5ae9d0d5805a,a645c83e-6033-4315-a3fb-aa032f90d560,2025-10-13T19:55:01,663.5,2,PayPal,Standard Ground,94391 Timothy Pine Suite 878,"South Christine,",DE,30017,USA,Shipped,51.09,49.15
993bc04f-b6e0-4668-851b-e4734d356704,c5c9a543-c967-48aa-8f21-f5d68b6207cc,00cc0b98-8a51-47e4-bf10-f34ccdd85763,2025-08-21T21:36:16,1545.57,4,Debit Card,Expedited,937 Nathan Road,"North Sara,",MP,71732,USA,Returned,154.96,114.49
708b042f-07fa-4cfa-8eff-8471502b3bfc,fbd3ac77-e1e0-415b-bcff-c3dbdb37e876,e9ecf49c-5224-4c01-83f8-c89b03e7cfc5,2025-05-19T14:47:57,1104.48,5,Debit Card,Expedited,738 Cody Underpass Apt. 704,"Randallport,",MP,48505,USA,Shipped,91.58,81.81
ce542fef-0ed6-453b-926f-53f3fe100cc5,e9237553-baaa-4abf-a2e3-572cee33f27a,7b32dba4-7dfd-4a7f-87c3-de2188f1faaf,2025-05-14T02:19:12,1672.92,4,UPI,One‑Day,8823 Arnold Courts Apt. 808,"New Denise,",IN,68327,USA,Processing,335.16,123.92
723d5250-0887-45cc-be56-58ab3763afde,69350830-619e-4e10-8421-8cc7c5950fbf,7e50a426-e446-40fd-ae5a-26f46a850dc2,2025-05-16T16:22:52,1317.87,3,Credit Card,Standard Ground,8753 Jones Landing,"Carrilloville,",MD,31284,USA,Shipped,260.34,97.62
3af940f5-0e9c-4a6b-af67-e1a2417134dc,13c1ae4b-9f6d-49cc-be2e-56417cd7aea8,c6220c02-0227-45cb-b76d-5a7cf8f7b82c,2025-06-29T08:34:38,763.37,3,Credit Card,One‑Day,31191 Terry Cove Suite 530,"South Jamie,",DE,25445,USA,Processing,106.96,56.55
cf8d5623-18f7-4e06-aa06-f52407090814,e10df19e-231a-46d3-94a9-66bb89d80111,496b71a9-03ba-452c-a56a-7d7b0d042933,2025-07-24T12:17:13,137.29,1,Debit Card,Expedited,USCGC Armstrong,FPO,AP,28184,USA,Returned,38.53,10.17
4c6f016a-b159-4c09-b949-44ad72e25200,8f12cbcd-6e7d-46fc-8c6e-0c6e2081af20,3e6beee6-7a6a-4f12-ae82-6d16451fcad2,2025-07-29T06:23:23,778.99,3,Debit Card,Two‑Day,Unit 5820 Box 7216,DPO,AE,35929,USA,Returned,146.22,57.7
58782bdf-9f13-45cc-88c1-b9dcba6f1682,a953aa5a-d00d-4eb3-8c79-c5507a0816df,d8dbf1da-05cf-46ab-9af7-8021f83de518,2025-08-16T06:42:43,1904.34,5,PayPal,Standard Ground,65299 Matthew Forges Suite 791,"North Lisa,",GA,98547,USA,Processing,149.62,141.06
f52effa6-ed32-4242-8e37-55ca42a30532,15bd5f9d-e778-4b56-9c8f-6375a2c68f57,5eb20456-ebd4-4983-a4bf-a939f947591a,2025-09-25T16:12:20,372.11,1,PayPal,Two‑Day,81996 Ramirez Mews Suite 781,"Bakerburgh,",AZ,41735,USA,Delivered,91.46,27.56
cc8435ef-7f98-47c0-a55f-828964c03fd0,98c4c735-bc7f-4bc8-99f6-8c9a50e2b159,ecbcc7e4-0912-4512-be23-d792adf737a6,2025-08-02T15:26:44,178.5,2,PayPal,Two‑Day,"PSC 5674, Box 0920",APO,AE,96097,USA,Processing,27.02,13.22
92273baf-04e4-4e45-ba8f-b1a4a14cd08f,c88ebc69-413d-4272-97c8-8ce712792317,6ef2dd6e-f414-4104-8592-a707c902ada9,2025-05-09T15:46:37,330.24,3,Debit Card,Standard Ground,Unit 1341 Box 4058,DPO,AE,51304,USA,Delivered,88.42,24.46
70d303cd-cf4a-412c-8915-d621f7bfbe6e,68027fa6-5c7c-42ca-ab9f-13f459db9595,e52a84ad-fe57-499d-8834-b05d04d860ff,2025-05-14T11:47:08,742.25,4,NetBanking,Standard Ground,00040 Kelly Loop Suite 549,"Cruzborough,",LA,96419,USA,Returned,117.41,54.98
16d44c19-1441-4349-bd0c-f77354d6bcdb,2baef3b7-1cb2-4fc4-81d4-1bacfcdc8e27,cae92154-1b55-48b5-a477-b04faae70486,2025-05-11T09:28:01,36.66,3,NetBanking,Two‑Day,6625 Henderson Corner,"New Benjamin,",NJ,79463,USA,Returned,5.12,2.72
6ece727a-a1c7-457a-9237-4a0341b895e0,f30c3d58-7b24-48c6-8647-1feeaf0b1215,c4285a2e-db54-4468-bbf4-106ecdcfe030,2025-05-18T04:41:51,563.33,4,Credit Card,Standard Ground,50815 Guzman Inlet Apt. 150,"Parrishland,",WI,65677,USA,Returned,58.04,41.73
29836885-0ed3-4d34-b8c8-891566e98257,603157f5-f6a1-472e-8eaa-80cf5cba8c83,4104cc3f-8288-4725-a9cd-b08d1982052f,2025-10-16T11:59:07,220.28,1,Credit Card,One‑Day,Unit 6310 Box 3231,DPO,AP,60606,USA,Returned,64.26,16.32
f10471ef-1580-4dc1-8eed-751aaee52323,2f6a99d2-3a59-43bf-8ad0-6522aa0e0c70,113b436a-c5cc-4e88-a50d-2706822c4d41,2025-07-27T20:18:07,627.23,2,PayPal,One‑Day,"PSC 4696, Box 4589",APO,AE,33438,USA,Delivered,173.61,46.46
f8ae4471-4ca1-4e2c-959c-bab6ea5ad562,9343dd99-ebbb-447d-a8d4-43a287bff1a5,e39a1e12-051f-4691-8e45-97d0fe116ca8,2025-09-07T23:05:50,690.78,2,NetBanking,Two‑Day,2447 Kimberly Mount,"Tiffanyland,",VT,35386,USA,Delivered,14.33,51.17
a37b44fb-aa84-4d21-a5b5-451e7a79a3a6,6b061d69-7a33-43cc-8e38-2a92ac6f4d1a,9279acc3-da8c-4ee6-8130-4e8acd84b35e,2025-07-28T03:03:41,1645.75,5,Credit Card,One‑Day,5846 Nicole Underpass Apt. 488,"Castrofort,",WV,32470,USA,Returned,434.41,121.91
89c95d38-d8c0-4be8-a075-bf1c6c678316,7108c26c-4e7e-4713-b245-1a779257a469,6eba52c0-752d-4b01-8e85-f2046f6a62e3,2025-05-08T19:53:34,19.84,3,Credit Card,Expedited,8053 Gates Keys,"New Coryside,",NH,16572,USA,Shipped,6.08,1.47
d8c9fa29-eda8-4e70-9870-2c307f0819f2,5ae3b17e-cb26-4491-87ec-29da03f7821b,728f566c-db7b-49a2-8084-b2556ba348d9,2025-08-26T15:20:11,255.26,4,PayPal,One‑Day,91919 Patricia Estates Suite 425,"North Shane,",VI,76440,USA,Processing,81.61,18.91
ce11c831-5afd-4463-88b7-7c51458d971c,77d37567-d8f2-4ed8-988a-f4e57345a4b4,22803be7-0e2f-47a5-acdc-7b52f1d3ef7f,2025-09-20T23:38:27,1830.42,5,NetBanking,Expedited,56396 Williams Hollow,"Kristenfort,",NJ,15047,USA,Processing,620.42,135.59
b1250be2-9ef3-4a3e-88c3-e1dfd4aa5028,5219f84c-89c9-424f-a0c8-6d6e9f7c0966,21d6e7dd-52e2-4a7e-8fef-1f6375528e3f,2025-05-10T06:09:34,218.61,2,NetBanking,Standard Ground,Unit 0155 Box 4494,DPO,AE,84373,USA,Processing,11.66,16.19
45802d18-b099-444d-9698-77e5d3fcc09f,b565a6bb-00d3-4b0b-af09-dae6f8b81c8b,06c1252f-557e-44cc-bb9b-b080e79940fc,2025-10-21T05:01:47,938.69,5,PayPal,Expedited,4484 Rogers Junction,"Myerschester,",IL,32223,USA,Processing,18.44,69.53
2495c5a2-c64e-4eca-b20d-ac54b4ef32c2,53b54502-9260-49d3-a39a-51c6798cab14,8e6a55eb-e177-47be-81ec-29f5ac18ab42,2025-06-26T19:15:34,292.09,2,Debit Card,Expedited,Unit 5307 Box 2772,DPO,AP,82424,USA,Shipped,39.45,21.64
fcf86bcd-cdd1-4047-92e5-aab8f660df3d,5c40784a-b124-4af3-b250-d67849149efe,7b60d00b-f5e3-4198-8e7f-7e9c0bd2aaac,2025-07-29T12:49:12,57.55,1,Credit Card,One‑Day,66036 Shepherd Plains Apt. 276,"Josephburgh,",SD,79152,USA,Pending,19.68,4.26
f1e14d14-316b-4042-a3bc-3f611c982099,556b9623-94fa-455f-ada6-d600ae2bab92,afc49ca5-d61b-4779-9ac2-7830058e94d2,2025-06-14T16:01:05,1395.81,4,UPI,Standard Ground,65377 Becker Glens Apt. 471,"Chaneyshire,",CA,77364,USA,Delivered,445.3,103.39
24551e23-8276-448c-9ff8-4ad87af8c27f,ab7df4f4-7a6e-4482-8db0-43473549f420,10353a74-861d-41d2-8569-16d60bcbf7b9,2025-07-18T01:13:33,821.2,4,NetBanking,Standard Ground,9250 Paul Cliffs,"Ronaldfort,",NC,08624,USA,Pending,49.99,60.83
171d0b42-00f7-47e2-8d5d-06741900d6f2,93c49493-ac38-49d2-a11c-156eb25b30a8,9c5d49d7-e85a-46df-9a3a-b332a382660e,2025-08-13T10:59:29,456.71,2,Credit Card,Expedited,902 Stacey Neck Suite 326,"Port Kimberly,",RI,37385,USA,Processing,88.76,33.83
997c4d56-fe55-4a2c-b64f-4d678da4ee46,6f44f2e2-435e-44a3-982c-b1d3e7daa4a6,595018fb-9712-4512-9b73-4738ea3323da,2025-07-13T18:09:53,395.36,1,PayPal,One‑Day,294 Santana Canyon,"North Vicki,",ND,20907,USA,Processing,104.57,29.29
40f98fb9-9464-4261-a574-23d06ec64c66,f28bcd87-92ee-4d04-b783-020d277889a1,305ac176-d3bc-4c9b-8a42-c0a4ed5bcd7d,2025-07-14T01:00:24,808.8,2,UPI,Two‑Day,203 Anna Summit,"West Carriefurt,",NE,89626,USA,Returned,236.41,59.91
c729e964-a142-4221-8cc5-c84ea0b80b61,3e5f371d-bc30-4884-8dbf-fd7a5312ab77,bb24c9d1-fb2b-46d4-90f8-a8a4027d93cc,2025-07-17T23:00:31,508.06,1,UPI,One‑Day,754 Alyssa Hills,"Allenfort,",IA,40673,USA,Pending,2.29,37.63
dca676b3-4725-40b2-a54b-ee9b9b38137b,4e23b921-a239-4979-a796-1377d786cfdd,82d2a464-b3f4-4e3f-8626-86d9acf26393,2025-05-17T20:17:27,538.93,3,UPI,Two‑Day,2179 Lisa Locks Apt. 505,"Jameschester,",NV,81423,USA,Processing,51.16,39.92
89d2e73e-c9d8-4901-bf73-fa3041d205a9,155df726-9dd7-457f-ab58-c93862305320,716fe3f5-049c-4f46-8b68-8cf10d50798c,2025-10-22T06:07:46,267.29,1,UPI,Standard Ground,68779 Jessica Shores Suite 912,"Ramoshaven,",NM,63432,USA,Shipped,79.47,19.8
0cd99e6f-8387-48ba-aa6c-a6f11305e3e1,052b05bf-4921-44a3-84ac-010e240696b4,e5544216-b451-483d-93d6-94fb438d261f,2025-06-08T14:29:40,66.36,3,NetBanking,Standard Ground,696 White Summit,"Craigmouth,",NM,29389,USA,Processing,20.94,4.92
ec5464a1-8773-4e8a-b013-d7625d4a2b4a,6549d377-9ecd-4b29-8a85-e4d2198550f7,515ea0d3-5b8b-4877-8ce4-a79738d623dc,2025-09-30T04:27:48,350.89,5,Credit Card,Standard Ground,129 Wright Spurs,"South Brian,",HI,55857,USA,Returned,85.6,25.99
d0075f79-1774-4846-a012-803bf45306bc,b1c493d6-0eba-4ba0-ba26-78ee3809c520,b7407845-b285-4c99-b951-79360bdbb9cd,2025-07-16T08:12:39,751.28,2,NetBanking,One‑Day,3110 Jennifer Pass,"Mikemouth,",MP,30024,USA,Processing,172.05,55.65
9876ed18-d575-47a6-bc6d-a9b7368c0dcf,a8b1f12f-a234-4e94-8fb0-5d997b27acd4,e2b98611-d769-44c7-955b-7f040b568722,2025-06-03T13:25:44,280.68,4,Debit Card,Two‑Day,9317 Perry Burgs Suite 302,"Lake Sarahmouth,",IL,59895,USA,Pending,101.51,20.79
fb9a7406-03fb-4e1e-82d5-f2d0e57e0377,356e6aea-13cc-4a68-aa7a-49740005a7cb,4519b98c-55aa-4de7-a19a-c7cb8633296d,2025-07-22T13:06:36,40.23,2,PayPal,Two‑Day,492 Moore Views,"Port Erik,",VA,89271,USA,Returned,2.43,2.98
0d76a570-56c6-4368-8d86-7612f4f4666e,bf1172da-50da-4a0a-a4e9-4f4915394c10,b52de69a-11ee-4cc8-ac37-a33a3e0f74a9,2025-05-10T16:44:59,61.41,3,UPI,Standard Ground,0251 Wright Plains Apt. 471,"Port Angelatown,",WY,04766,USA,Processing,0.44,4.55
60431b9f-5510-41ef-a415-626dd7b9d906,5995819b-78e1-4771-911b-64e12650b72f,2b4cd2e3-45fb-4cce-965f-5de9021b5b31,2025-08-29T09:11:30,107.35,4,NetBanking,Expedited,602 Sullivan Tunnel Apt. 477,"Butlermouth,",KS,66354,USA,Processing,12.68,7.95
d3cc60be-8ede-42cf-8fcf-4d2a4cd3f6ad,0e3656d2-61f7-4a5b-98dd-fdb6c9eaa200,05644530-8e6c-4463-b6ea-19835e7cf1c2,2025-05-23T01:16:23,9.78,1,UPI,Standard Ground,0694 Sherman Tunnel Suite 541,"South Kimberly,",CT,15680,USA,Pending,3.33,0.72
8e81208d-0ac3-4a85-bd77-caa2e915c0ec,bceeacdd-7ded-44db-a6c8-47022b9f9711,f51cf3c0-d9ab-4ec0-a1a4-818d8c641217,2025-10-26T13:35:46,888.36,4,NetBanking,One‑Day,USCGC Lambert,FPO,AA,46916,USA,Processing,117.0,65.8
0f828110-89ef-4f81-87b0-5c5404ceeaee,0b2b258a-d919-4d9f-98b7-6870b331bd46,1fb53919-d1b3-4ef8-9412-6cfd10969269,2025-08-05T15:24:00,2190.14,5,UPI,Two‑Day,4414 Francis Road,"Katiefurt,",NM,82965,USA,Processing,0.44,162.23
706b6138-141e-40b7-89fa-2744a8d2b9f8,6dde5358-0b49-4144-82b7-50d6a743fe00,43c1fffd-e6d4-4850-93eb-49d888ed8d56,2025-09-01T07:34:21,951.67,3,Credit Card,One‑Day,68497 Kelly Glens Apt. 698,"West Edwardtown,",NV,50590,USA,Delivered,108.55,70.49
6eb30ce2-7e8b-4ccf-8be9-a2ee077ff307,d4eb22b4-b014-4f0b-9490-5d68038f1c51,c1fd6735-590d-410f-b508-128ddee6d93e,2025-05-30T08:53:31,515.37,5,Debit Card,Expedited,723 Myers Street Apt. 054,"Port Stephenland,",MD,05450,USA,Pending,33.61,38.18
81c471e0-2dd4-46d0-801b-9ca18db8884f,5cd2abe0-5e23-4bc6-b952-bb7f48b0d7b7,878b9dd1-1a47-4496-afd2-2e3d74e0b03c,2025-09-01T14:07:13,355.92,1,Credit Card,Expedited,USS Smith,FPO,AA,62531,USA,Processing,30.49,26.36
9784cae1-a295-4ea0-b35f-c75f02bb7a10,5cc4f523-1c59-470c-a6aa-e14bcba9340c,2d3c9506-f3b9-4a10-b3d5-6807288f8b61,2025-07-07T23:27:06,250.53,3,UPI,Two‑Day,0667 Hailey Rapids Apt. 283,"Brendaville,",KS,27410,USA,Processing,57.2,18.56
cee1d596-4481-44d2-8ef3-de429580da3a,a0c7e3f5-771f-4c0a-b025-9a44495cf98f,97450e57-641d-4524-85f3-e556e0d56b22,2025-08-25T15:59:52,555.56,3,Credit Card,One‑Day,336 Buck Harbors Apt. 891,"Lake Kaylee,",MI,78227,USA,Pending,127.29,41.15
d2e4b8d1-7daa-49db-9b90-aa652612a304,11e29315-cac8-471a-89da-24a5a87e7cdb,a6206822-dfff-45f2-a747-4de3d9933736,2025-09-05T09:32:16,1053.57,2,Credit Card,Expedited,22562 Amanda Mall,"Lake Alexisside,",ND,05521,USA,Processing,4.21,78.04
60f80a26-e625-4184-b028-13c064346e69,b48d5c1b-6f83-4541-93ae-fbc7c0d6c3d3,9292057f-fb89-4819-a6d4-122e69d1517c,2025-08-07T02:49:30,589.22,4,PayPal,Expedited,637 Jeremy Landing,"Christineville,",MD,16655,USA,Returned,113.03,43.65
46a1e473-df82-412f-9383-9c0f2d839318,8cb142a4-ce19-4683-8bc6-b1c95c0de1cf,0505d1ee-e9e8-4216-b1fb-17e1fe81ed3f,2025-09-02T19:28:16,924.67,4,PayPal,One‑Day,636 David Lake Apt. 687,"East Lisa,",RI,19922,USA,Pending,58.98,68.49
fe0779f9-4985-41e5-83e9-02104af9bb06,3da82745-f659-4d4a-b7b8-7e9ef5cc1dfb,cf1811a1-c157-4689-b625-1a11da05bca7,2025-07-09T16:06:40,902.66,3,PayPal,Expedited,97873 Pruitt Viaduct Apt. 410,"Lake Adamfurt,",MD,71268,USA,Shipped,152.55,66.86
7f1a8f72-a0f3-47e9-b3a4-9aceda435125,46a2abf9-6241-4277-89c4-489be338b6c3,aee8eca4-d95f-4dd3-9cb9-54c890b312ca,2025-08-19T18:00:28,1118.86,3,UPI,Standard Ground,04603 Copeland Station,"Smithside,",PA,91768,USA,Shipped,177.4,82.88
28e908d9-060a-43fe-93b2-fc84879edbeb,434c7405-6cea-4a26-b498-0cd9d9487c4d,302589c7-ff6e-4f2f-9d13-b91f5e4ac510,2025-07-26T23:38:47,558.48,5,Credit Card,Expedited,044 Stephenson Center Suite 830,"Terryberg,",NM,86333,USA,Pending,158.49,41.37
7c16470d-2e11-4dcc-8862-46f78abc87ec,28f0178b-61ff-440f-863c-91f94eb57e55,53542705-805a-443c-aa23-e15b82b184bc,2025-05-28T12:28:46,791.06,2,NetBanking,Two‑Day,0198 Sexton Isle,"Timothyside,",NY,00532,USA,Processing,242.88,58.6
700e0602-cd0c-4712-9784-dc4114a38eee,ac2818cb-7956-4953-8298-d8db8d8815b0,58746c41-c650-4636-baf4-a8ccc2c1c69e,2025-05-21T06:36:00,442.07,3,NetBanking,Expedited,55320 Steele Plain Suite 155,"North Jacobburgh,",KS,61857,USA,Delivered,61.62,32.75
fa3fbc7b-0aad-4f98-acce-9751a1c77ea1,5fa99c60-fa37-481c-bc27-69fc465c777d,949a27a8-6d85-4707-94ca-def01157c4b6,2025-06-17T05:52:25,409.82,5,Credit Card,Expedited,39184 William Knolls Apt. 412,"Lake Sharontown,",NM,34355,USA,Shipped,127.84,30.36
ef8844f3-913d-4b25-8ac3-480633fc0e5f,2d9c60cd-5ea0-4d42-aca4-825c269e58f6,0c665ec3-9a4c-4928-b422-bb5ad9cc21d2,2025-10-19T03:29:28,1558.92,5,NetBanking,Standard Ground,27692 Hoffman Prairie,"Shanehaven,",NH,80684,USA,Returned,68.86,115.48
890303c9-501c-401e-a52a-8bf6230c1c0d,91472b94-11cb-474b-9068-f4cefd0c093e,63add4b6-6e25-4daf-a4c2-167438c9b951,2025-08-16T05:58:42,697.95,3,Debit Card,Two‑Day,6360 Miller Hollow,"East Thomasport,",RI,11845,USA,Processing,169.84,51.7
5e3fba2a-1e0a-4b09-82b8-9fc28d4ad8fc,956ab298-8b05-4a03-810f-d0cf081f4ced,ea889978-1bde-4063-be02-fb7351d242ba,2025-10-18T22:53:56,298.84,1,NetBanking,Expedited,4365 Christopher Inlet,"Heatherview,",MN,55644,USA,Processing,65.1,22.14
47fc23f5-0201-465b-b2cf-4a9520f44d6e,35cf159e-d31e-4a52-8f79-a24527d8f983,b106441e-38d6-4472-901c-9d003d9cf2f9,2025-10-18T19:53:24,2079.93,5,Debit Card,Two‑Day,187 Rich Tunnel,"East Theresa,",WV,06578,USA,Pending,431.09,154.07
c6582982-3ec2-4b6f-8f72-1793c738e97e,6f7e0375-eaba-4835-8bd8-515ed5c54d5f,83dd6a1e-6dc1-4ead-a129-296bedcae4f1,2025-07-25T23:10:40,478.43,4,UPI,One‑Day,96025 Cheryl Station,"South Allen,",AL,03679,USA,Shipped,164.09,35.44
f891af00-3485-49f9-9b5f-53480768d812,87a88faa-318b-408c-bc4b-c7e7fedd5c98,c64e1c62-8e04-4196-97d7-b5a50ed17b35,2025-05-19T16:51:59,711.88,2,PayPal,Two‑Day,2602 Edwards Street,"Farleyborough,",MT,66491,USA,Processing,65.19,52.73
196a202c-5ca7-4998-b77a-7939affae738,656ba154-ec14-45bb-b140-e1a0860d2517,903dd47e-00d0-471a-9ab4-3b62237bdb3a,2025-09-28T19:17:23,1582.34,5,UPI,Expedited,30970 Charlotte Prairie,"West Steven,",AR,83194,USA,Processing,29.97,117.21
28dd75dd-e829-43c8-a00f-f79e103423aa,4fc39230-0c04-4587-9686-bd3c7c810400,5e96978d-29d6-4511-9d97-2216ba16ea5c,2025-10-08T20:46:57,1371.95,4,Debit Card,One‑Day,67828 Natasha Plains Suite 006,"Castanedahaven,",TX,69127,USA,Processing,378.12,101.63
0ff220a4-8ebf-4072-8a91-d3c31f91535e,8f0b3361-43af-47d0-b64e-036487faeca0,8bcb2316-9e28-4d8e-811f-590cb991c573,2025-10-14T04:11:59,807.94,4,PayPal,Standard Ground,5806 Erica Ranch Apt. 241,"Holdermouth,",AL,28936,USA,Processing,46.07,59.85
6a9e4054-4146-4908-b140-f6ea3f26a88f,8a081a61-517d-402a-8bc1-2513e66b0cc7,7536ef30-b12a-4f14-aafd-f7ed608caf33,2025-09-23T03:15:06,212.37,3,NetBanking,Expedited,"PSC 5448, Box 7890",APO,AA,70491,USA,Processing,26.92,15.73
bf68e608-6c28-4bbf-b407-0fe56c1f96c5,0e5d6328-4c32-4e2d-aa3e-e1e1ba2530b4,9b185d51-a3d4-4f72-ac01-a36551f71518,2025-07-07T18:03:46,299.17,4,Credit Card,Standard Ground,"PSC 2602, Box 1318",APO,AP,04374,USA,Returned,24.95,22.16
e079a4ca-bc25-4e4b-ab13-a06f2070ee0a,7f1a1298-870a-4e48-86a0-5e8edfdeb8fe,e5349d25-fe32-4af0-898e-882905eb7c54,2025-08-29T08:54:27,658.59,3,UPI,Expedited,430 Hardy Branch Apt. 782,"Janicebury,",NV,14514,USA,Delivered,183.69,48.78
b8fcc7fd-f729-4f09-868a-00a99a2f99a7,d5c6f363-3246-448a-bf0a-5c9f40851dba,8b6c03f9-f9dd-40a9-bf2d-02ae1c785665,2025-08-31T14:55:01,1118.16,3,UPI,Expedited,8137 Jennifer Haven Apt. 175,"Hendrixview,",NJ,78384,USA,Pending,200.7,82.83
ea5df9a9-b709-4b12-8634-b50e8556a9c7,03783050-e599-42e0-80c8-f92a66a633f8,7135318d-5501-4ddb-9d6c-0c5ec393c544,2025-05-13T02:53:10,1015.45,3,UPI,Two‑Day,059 Ortiz Dale,"New Kyletown,",PW,58242,USA,Pending,374.49,75.22
6c025998-c9ca-4509-8fed-6c2a558799c3,9c31a30f-2cad-43ec-b454-aee566e2f50e,0e097a60-9b6b-4003-9292-e2ab2dbc5f4f,2025-09-19T23:40:09,885.27,4,UPI,Two‑Day,2199 Dixon Island Suite 525,"Elizabethport,",FL,34981,USA,Processing,43.63,65.58
c6052c5a-fd32-40a9-907e-bae219510f90,844aa5e0-3a48-4a3b-9aad-bbf44281396e,ec95763e-b79e-4cb6-b033-f89829e45de6,2025-08-30T07:36:04,211.94,5,NetBanking,Two‑Day,Unit 2267 Box 9406,DPO,AP,03577,USA,Processing,83.81,15.7
86552bf6-9b17-46d7-8028-e9ffaa99c64c,5bafd14f-27b6-4261-a348-9c1063e9316e,6c573391-40bd-47ab-a194-891fa59b2d55,2025-07-26T01:05:18,1287.53,4,Credit Card,Standard Ground,"PSC 8688, Box 3392",APO,AE,70806,USA,Shipped,484.52,95.37
2932cfea-9462-424e-85a3-5dcdd51a5332,3b58314e-7b25-406b-a549-e09b69113141,a5c4564a-010a-4a91-9d9a-1711a07c4bd8,2025-07-08T00:24:07,1185.39,3,UPI,Two‑Day,96610 Michael Landing Suite 480,"Jamesland,",VT,40531,USA,Shipped,260.94,87.81
c87f06b3-9ad8-478b-88e4-ec7a1351f047,db6de8a4-e836-48e6-910a-80c609484ebc,98e81d6f-0c05-4bb3-81a0-78f51565fe66,2025-08-07T10:45:57,9.68,1,Debit Card,One‑Day,126 Hensley Walk,"Fieldston,",OR,57378,USA,Processing,2.44,0.72
4c515009-ba28-43a0-bdac-9dbdde82d840,b0dd9227-a69b-418a-826f-b563dcb8d912,01166b49-d27f-4f41-8dec-cbbc28015ea2,2025-10-03T19:18:16,1091.85,5,UPI,One‑Day,9545 Walls Gateway Apt. 017,"Melissaberg,",SD,96864,USA,Returned,87.58,80.88
